BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
6322,1,66.07,18.72,0,0,6,1,-51.780126,115,22,1.1,0.9,18.4996759,0,0,0
6323,1,33.38,9.46,0,0,6,1,-59.1794447,115,26,1.1,0.9,18.4996759,0,0,0
6324,1,58.22,16.5,0,0,6,1,-58.6278099,115,22,1.1,0.9,18.4996759,0,0,0
6325,1,4.74,1.34,0,0,6,1,-67.6200642,115,25,1.1,0.9,18.4996759,0,0,0
6326,1,15.43,4.37,0,0,6,1,-53.9825174,115,25,1.1,0.9,18.4996759,0,0,0
6327,1,17.61,4.99,0,0,6,1,-43.6179453,115,25,1.1,0.9,18.4996759,0,0,0
6328,1,27.95,7.92,0,0,6,1,-62.1498984,115,26,1.1,0.9,18.4996759,0,0,0
6329,1,1.79,0.51,0,0,6,1,-44.7298615,115,24,1.1,0.9,18.4996759,0,0,0
6330,1,133.75,37.9,0,0,6,1,-66.1335407,115,23,1.1,0.9,18.4996759,0,0,0
6331,1,81.32,23.04,0,147.19,6,1,-66.4689967,115,23,1.1,0.9,18.4996759,0,0,0
6332,1,73,20.68,0,0,6,1,-59.0360448,115,26,1.1,0.9,18.4996759,0,0,0
6333,1,0,0,0,0,6,1,-50.9500138,500,26,1.1,0.9,18.4996759,0,0,0
6334,1,0,0,0,0,6,1,-53.763497,230,26,1.1,0.9,18.4996759,0,0,0
6335,1,164.71,46.67,0,0,6,1,-57.9082362,115,26,1.1,0.9,18.4996759,0,0,0
6336,1,26.07,7.39,0,0,6,1,-61.6703658,115,26,1.1,0.9,18.4996759,0,0,0
6337,1,121.19,34.34,0,0,6,1,-59.1429326,115,26,1.1,0.9,18.4996759,0,0,0
6338,1,33.61,9.52,0,0,6,1,-64.9208975,115,25,1.1,0.9,18.4996759,0,0,0
6339,1,34.37,9.74,0,0,6,1,-60.1284013,115,23,1.1,0.9,18.4996759,0,0,0
6340,1,29.18,8.27,0,0,6,1,-54.7929091,115,24,1.1,0.9,18.4996759,0,0,0
6341,1,6.3,1.79,0,0,6,1,-47.3281347,115,25,1.1,0.9,18.4996759,0,0,0
6342,1,0,0,0,0,6,1,-61.6539109,500,23,1.1,0.9,18.4996759,0,0,0
6343,1,0,0,0,0,6,1,-62.4015629,230,23,1.1,0.9,18.4996759,0,0,0
6344,1,158.8,44.99,0,0,6,1,-64.3983716,115,23,1.1,0.9,18.4996759,0,0,0
6345,1,17.7,5.02,0,0,6,1,-65.4216904,115,23,1.1,0.9,18.4996759,0,0,0
6346,1,2.3,0.65,0,0,6,1,-55.218284,115,26,1.1,0.9,18.4996759,0,0,0
6349,2,0,0,0,0,6,1,-56.3966717,500,23,1.1,0.9,18.4996759,0,0,0
6350,1,0,0,0,0,6,1,-59.526173,230,23,1.1,0.9,18.4996759,0,0,0
6351,1,23.86,6.76,0,0,6,1,-63.8706045,115,23,1.1,0.9,18.4996759,0,0,0
6352,1,121.76,34.5,0,0,6,1,-59.0877577,115,26,1.1,0.9,18.4996759,0,0,0
6353,1,107.96,30.59,0,0,6,1,-65.5281315,115,23,1.1,0.9,18.4996759,0,0,0
6354,1,0,0,0,0,6,1,-62.175014,230,23,1.1,0.9,18.4996759,0,0,0
6355,1,151.82,43.02,0,0,6,1,-63.7348137,115,23,1.1,0.9,18.4996759,0,0,0
6356,1,135.92,38.51,0,363.1,6,1,-60.4519739,115,26,1.1,0.9,18.4996759,0,0,0
6357,1,30.83,8.74,0,0,6,1,-57.0671864,115,26,1.1,0.9,18.4996759,0,0,0
6358,1,77.99,22.1,0,156.58,6,1,-67.7556065,115,23,1.1,0.9,18.4996759,0,0,0
6359,1,0,0,0,0,6,1,-57.1062479,230,23,1.1,0.9,18.4996759,0,0,0
6360,1,38.93,11.03,0,0,6,1,-57.7515568,115,23,1.1,0.9,18.4996759,0,0,0
7001,1,9.3,2.64,0,0,7,1,-37.5680748,115,6,1.1,0.9,18.4996759,0,0,0
7002,1,0,0,0,0,7,1,-28.8925993,500,4,1.1,0.9,18.4996759,0,0,0
7003,1,0,0,0,0,7,1,-33.3380055,230,4,1.1,0.9,18.4996759,0,0,0
7004,1,221.92,62.88,0,0,7,1,-38.1376716,115,4,1.1,0.9,18.4996759,0,0,0
7005,2,0,0,0,0,7,1,-26.5643338,13.8,4,1.1,0.9,18.4996759,0,0,0
7006,2,0,0,0,0,7,1,-27.569233,13.8,4,1.1,0.9,18.4996759,0,0,0
7007,2,0,0,0,0,7,1,-26.8986775,13.8,4,1.1,0.9,18.4996759,0,0,0
7008,2,0,0,0,0,7,1,-26.7959462,13.8,4,1.1,0.9,18.4996759,0,0,0
7009,2,0,0,0,0,7,1,-26.5587302,13.8,4,1.1,0.9,18.4996759,0,0,0
7010,1,15.65,4.43,0,0,7,1,-47.5745564,115,5,1.1,0.9,18.4996759,0,0,0
7011,1,35.79,10.14,0,0,7,1,-46.7839706,115,5,1.1,0.9,18.4996759,0,0,0
7012,1,0.94,0.27,0,0,7,1,-43.046972,115,3,1.1,0.9,18.4996759,0,0,0
7013,1,138.05,39.11,0,0,7,1,-44.9566721,115,5,1.1,0.9,18.4996759,0,0,0
7014,1,52.81,14.96,0,0,7,1,-42.6333009,115,4,1.1,0.9,18.4996759,0,0,0
7015,2,0,0,0,0,7,1,-42.6333009,18,4,1.1,0.9,18.4996759,0,0,0
7016,1,85.56,24.24,0,0,7,1,-39.6349769,115,4,1.1,0.9,18.4996759,0,0,0
7017,1,135.83,38.48,0,0,7,1,-43.6238186,115,3,1.1,0.9,18.4996759,0,0,0
7018,1,0,0,0,0,7,1,-34.6549755,500,6,1.1,0.9,18.4996759,0,0,0
7019,1,0,0,0,0,7,1,-35.2249902,230,6,1.1,0.9,18.4996759,0,0,0
7020,1,75.38,21.36,0,0,7,1,-38.314421,115,6,1.1,0.9,18.4996759,0,0,0
7021,2,0,0,0,0,7,1,-33.9720648,18,6,1.1,0.9,18.4996759,0,0,0
7022,2,0,0,0,0,7,1,-33.1159203,18,6,1.1,0.9,18.4996759,0,0,0
7023,2,0,0,0,0,7,1,-33.7082407,18,6,1.1,0.9,18.4996759,0,0,0
7024,2,0,0,0,0,7,1,-34.0216463,18,6,1.1,0.9,18.4996759,0,0,0
7025,2,0,0,0,0,7,1,-34.6549755,18,6,1.1,0.9,18.4996759,0,0,0
7026,1,43.39,12.29,0,0,7,1,-38.9513799,115,4,1.1,0.9,18.4996759,0,0,0
7027,1,109.22,30.95,0,0,7,1,-44.175861,115,5,1.1,0.9,18.4996759,0,0,0
7028,1,77.01,21.82,0,481.69,7,1,-42.952035,115,3,1.1,0.9,18.4996759,0,0,0
7029,1,0,0,0,0,7,1,-33.2305925,230,6,1.1,0.9,18.4996759,0,0,0
7030,1,0,0,0,0,7,1,-35.0214638,115,6,1.1,0.9,18.4996759,0,0,0
7031,2,0,0,0,0,7,1,-30.1360704,13.8,6,1.1,0.9,18.4996759,0,0,0
7032,2,0,0,0,0,7,1,-32.2338179,13.8,6,1.1,0.9,18.4996759,0,0,0
7033,2,0,0,0,0,7,1,-32.3093194,13.8,6,1.1,0.9,18.4996759,0,0,0
7034,2,0,0,0,0,7,1,-33.2305925,13.8,6,1.1,0.9,18.4996759,0,0,0
7035,1,0,0,0,0,7,1,-41.8518398,230,5,1.1,0.9,18.4996759,0,0,0
7036,1,92.31,26.15,0,0,7,1,-44.2778547,115,5,1.1,0.9,18.4996759,0,0,0
7037,1,0,0,0,0,7,1,-34.8290539,500,3,1.1,0.9,18.4996759,0,0,0
7038,1,0,0,0,0,7,1,-37.0622588,230,3,1.1,0.9,18.4996759,0,0,0
7039,1,235.5,66.73,0,0,7,1,-41.4980077,115,3,1.1,0.9,18.4996759,0,0,0
7040,1,0,0,0,0,7,1,-34.8685361,230,4,1.1,0.9,18.4996759,0,0,0
7041,1,93.88,26.6,0,0,7,1,-38.6864615,115,4,1.1,0.9,18.4996759,0,0,0
7042,1,0,0,0,0,7,1,-33.188431,500,6,1.1,0.9,18.4996759,0,0,0
7043,1,0,0,0,0,7,1,-34.374498,230,6,1.1,0.9,18.4996759,0,0,0
7044,1,124.64,35.32,0,0,7,1,-37.3039093,115,6,1.1,0.9,18.4996759,0,0,0
7045,2,0,0,0,0,7,1,-31.0818602,20,6,1.1,0.9,18.4996759,0,0,0
7046,2,0,0,0,0,7,1,-32.2166659,20,6,1.1,0.9,18.4996759,0,0,0
7047,1,0,0,0,0,7,1,-35.595593,500,3,1.1,0.9,18.4996759,0,0,0
7048,1,0,0,0,0,7,1,-37.8648421,230,3,1.1,0.9,18.4996759,0,0,0
7049,1,283.15,80.22,0,0,7,1,-42.621264,115,3,1.1,0.9,18.4996759,0,0,0
7050,1,72.03,20.41,0,0,7,1,-47.1866125,115,5,1.1,0.9,18.4996759,0,0,0
7051,1,140.79,39.89,0,0,7,1,-43.4587807,115,3,1.1,0.9,18.4996759,0,0,0
7052,1,106.66,30.22,0,0,7,1,-42.0891086,115,3,1.1,0.9,18.4996759,0,0,0
7053,1,105.96,30.02,0,0,7,1,-37.8318678,115,3,1.1,0.9,18.4996759,0,0,0
7054,1,92.85,26.31,0,0,7,1,-43.4075616,115,4,1.1,0.9,18.4996759,0,0,0
7055,1,98.08,27.79,0,0,7,1,-41.573753,115,3,1.1,0.9,18.4996759,0,0,0
7056,1,0,0,0,0,7,1,-40.8827408,230,5,1.1,0.9,18.4996759,0,0,0
7057,1,106.11,30.06,0,0,7,1,-45.4423701,115,5,1.1,0.9,18.4996759,0,0,0
7058,1,0,0,0,0,7,1,-29.7666977,500,6,1.1,0.9,18.4996759,0,0,0
7059,1,0,0,0,0,7,1,-31.1070516,230,6,1.1,0.9,18.4996759,0,0,0
7060,1,0,0,0,0,7,1,-33.5296566,115,6,1.1,0.9,18.4996759,0,0,0
7061,2,0,0,0,0,7,1,-28.1544512,13.8,6,1.1,0.9,18.4996759,0,0,0
7062,2,0,0,0,0,7,1,-28.2927002,13.8,6,1.1,0.9,18.4996759,0,0,0
7063,2,0,0,0,0,7,1,-28.1755177,13.8,6,1.1,0.9,18.4996759,0,0,0
7064,2,0,0,0,0,7,1,-28.5481316,13.8,6,1.1,0.9,18.4996759,0,0,0
7065,2,0,0,0,0,7,1,-28.4269992,13.8,6,1.1,0.9,18.4996759,0,0,0
7066,2,0,0,0,0,7,1,-28.3262749,13.8,6,1.1,0.9,18.4996759,0,0,0
7067,1,82.69,23.43,0,0,7,1,-45.5406773,115,3,1.1,0.9,18.4996759,0,0,0
7068,1,0,0,0,0,7,1,-33.2185677,230,1,1.1,0.9,18.4996759,0,0,0
7069,1,51.16,14.5,0,0,7,1,-37.3425698,115,1,1.1,0.9,18.4996759,0,0,0
7070,1,101.03,28.63,0,0,7,1,-40.4264501,115,4,1.1,0.9,18.4996759,0,0,0
7071,1,3.76,1.07,0,0,7,1,-33.4863315,115,6,1.1,0.9,18.4996759,0,0,0
7072,1,116.42,32.99,0,0,7,1,-38.5363972,115,4,1.1,0.9,18.4996759,0,0,0
7073,1,0,0,0,0,7,1,-34.7597866,230,2,1.1,0.9,18.4996759,0,0,0
7074,1,69.13,19.59,0,0,7,1,-37.366498,115,2,1.1,0.9,18.4996759,0,0,0
7075,1,160.86,45.58,0,342.5,7,1,-39.2478212,115,4,1.1,0.9,18.4996759,0,0,0
7076,1,0,0,0,0,7,1,-28.2997237,500,4,1.1,0.9,18.4996759,0,0,0
7077,1,0,0,0,0,7,1,-31.0212538,230,4,1.1,0.9,18.4996759,0,0,0
7078,1,0,0,0,0,7,1,-35.9001154,115,4,1.1,0.9,18.4996759,0,0,0
7079,2,0,0,0,0,7,1,-26.1053598,13.8,4,1.1,0.9,18.4996759,0,0,0
7080,2,0,0,0,0,7,1,-25.4870077,13.8,4,1.1,0.9,18.4996759,0,0,0
7081,2,0,0,0,0,7,1,-25.4621164,13.8,4,1.1,0.9,18.4996759,0,0,0
7082,2,0,0,0,0,7,1,-26.0477168,13.8,4,1.1,0.9,18.4996759,0,0,0
7083,1,0,0,0,0,7,1,-33.8049302,230,4,1.1,0.9,18.4996759,0,0,0
7084,1,214.74,60.84,0,0,7,1,-37.2567861,115,4,1.1,0.9,18.4996759,0,0,0
7085,1,4.1,1.16,0,0,7,1,-38.3667127,115,2,1.1,0.9,18.4996759,0,0,0
7086,1,53.44,15.14,0,0,7,1,-41.5639936,115,4,1.1,0.9,18.4996759,0,0,0
7087,1,74.22,21.03,0,0,7,1,-40.6096207,115,3,1.1,0.9,18.4996759,0,0,0
7088,1,101.05,28.63,0,0,7,1,-44.2357739,115,3,1.1,0.9,18.4996759,0,0,0
7089,1,70.07,19.85,0,316.53,7,1,-44.2282074,115,3,1.1,0.9,18.4996759,0,0,0
7090,1,13.8,3.91,0,0,7,1,-46.7319239,115,5,1.1,0.9,18.4996759,0,0,0
7091,1,210.68,59.69,0,307.42,7,1,-43.4428022,115,3,1.1,0.9,18.4996759,0,0,0
7092,1,39.23,11.11,0,0,7,1,-43.021971,115,3,1.1,0.9,18.4996759,0,0,0
7093,1,109.15,30.93,0,0,7,1,-43.7932187,115,3,1.1,0.9,18.4996759,0,0,0
7094,1,76.69,21.73,0,0,7,1,-44.2331988,115,3,1.1,0.9,18.4996759,0,0,0
7095,1,0,0,0,0,7,1,-23.1700683,500,1,1.1,0.9,18.4996759,0,0,0
7096,1,0,0,0,0,7,1,-25.4514237,230,1,1.1,0.9,18.4996759,0,0,0
7097,1,0,0,0,0,7,1,-27.227372,115,1,1.1,0.9,18.4996759,0,0,0
7098,3,0,0,0,0,7,1,0,13.8,1,1.1,0.9,18.4996759,0,0,0
7099,2,0,0,0,0,7,1,-14.6112655,13.8,1,1.1,0.9,18.4996759,0,0,0
7100,1,62.16,17.61,0,0,7,1,-41.4339798,115,4,1.1,0.9,18.4996759,0,0,0
7101,1,212.51,60.21,0,0,7,1,-42.6668088,115,3,1.1,0.9,18.4996759,0,0,0
7102,1,118.05,33.45,0,0,7,1,-45.1273987,115,5,1.1,0.9,18.4996759,0,0,0
7103,1,58.64,16.61,0,0,7,1,-41.8213576,115,4,1.1,0.9,18.4996759,0,0,0
7104,1,0,0,0,0,7,1,-28.399364,500,4,1.1,0.9,18.4996759,0,0,0
7105,1,0,0,0,0,7,1,-33.1602272,230,4,1.1,0.9,18.4996759,0,0,0
7106,1,92.07,26.09,0,0,7,1,-37.4487799,115,4,1.1,0.9,18.4996759,0,0,0
7107,2,0,0,0,0,7,1,-27.529614,24,4,1.1,0.9,18.4996759,0,0,0
7108,2,0,0,0,0,7,1,-27.0727375,24,4,1.1,0.9,18.4996759,0,0,0
7109,2,0,0,0,0,7,1,-27.2986146,24,4,1.1,0.9,18.4996759,0,0,0
7110,2,0,0,0,0,7,1,-26.2712841,24,4,1.1,0.9,18.4996759,0,0,0
7111,2,0,0,0,0,7,1,-26.2185033,24,4,1.1,0.9,18.4996759,0,0,0
7112,2,0,0,0,0,7,1,-27.0798422,24,4,1.1,0.9,18.4996759,0,0,0
7113,2,0,0,0,0,7,1,-25.8501602,24,4,1.1,0.9,18.4996759,0,0,0
7114,2,0,0,0,0,7,1,-27.166313,24,4,1.1,0.9,18.4996759,0,0,0
7115,2,0,0,0,0,7,1,-27.166313,24,4,1.1,0.9,18.4996759,0,0,0
7116,1,12.16,3.45,0,0,7,1,-43.7681242,115,1,1.1,0.9,18.4996759,0,0,0
7117,1,84.03,23.81,0,0,7,1,-43.5432941,115,3,1.1,0.9,18.4996759,0,0,0
7118,1,121.15,34.33,0,0,7,1,-44.6713555,115,5,1.1,0.9,18.4996759,0,0,0
7119,1,49.7,14.08,0,0,7,1,-41.2816303,115,4,1.1,0.9,18.4996759,0,0,0
7120,1,149.7,42.41,0,0,7,1,-44.6886806,115,3,1.1,0.9,18.4996759,0,0,0
7121,2,0,0,0,0,7,1,-44.6886806,18,3,1.1,0.9,18.4996759,0,0,0
7122,2,0,0,0,0,7,1,-44.6886806,18,3,1.1,0.9,18.4996759,0,0,0
7123,1,6.63,1.88,0,0,7,1,-33.0429077,115,6,1.1,0.9,18.4996759,0,0,0
7124,1,164.66,46.65,0,0,7,1,-42.9316711,115,3,1.1,0.9,18.4996759,0,0,0
7125,1,0,0,0,0,7,1,-30.9929866,500,3,1.1,0.9,18.4996759,0,0,0
7126,1,0,0,0,0,7,1,-36.3588313,230,3,1.1,0.9,18.4996759,0,0,0
7127,1,223.54,63.34,0,0,7,1,-38.9701591,115,3,1.1,0.9,18.4996759,0,0,0
7128,1,63.94,18.12,0,0,7,1,-44.7794717,115,5,1.1,0.9,18.4996759,0,0,0
7129,1,5.15,1.46,0,0,7,1,-35.6907766,115,6,1.1,0.9,18.4996759,0,0,0
7130,1,0,0,0,0,7,1,-28.1084901,500,4,1.1,0.9,18.4996759,0,0,0
7131,1,0,0,0,0,7,1,-33.2845073,230,4,1.1,0.9,18.4996759,0,0,0
7132,1,72.75,20.61,0,0,7,1,-36.9678052,115,4,1.1,0.9,18.4996759,0,0,0
7133,2,0,0,0,0,7,1,-27.6080951,13.8,4,1.1,0.9,18.4996759,0,0,0
7134,2,0,0,0,0,7,1,-26.5143906,13.8,4,1.1,0.9,18.4996759,0,0,0
7135,2,0,0,0,0,7,1,-26.1061023,13.8,4,1.1,0.9,18.4996759,0,0,0
7136,2,0,0,0,0,7,1,-25.9072837,13.8,4,1.1,0.9,18.4996759,0,0,0
7137,2,0,0,0,0,7,1,-25.8268094,13.8,4,1.1,0.9,18.4996759,0,0,0
7138,2,0,0,0,0,7,1,-26.5881586,13.8,4,1.1,0.9,18.4996759,0,0,0
7139,2,0,0,0,0,7,1,-26.5331999,13.8,4,1.1,0.9,18.4996759,0,0,0
7140,2,0,0,0,0,7,1,-26.7776066,13.8,4,1.1,0.9,18.4996759,0,0,0
7141,2,0,0,0,0,7,1,-27.2349816,13.8,4,1.1,0.9,18.4996759,0,0,0
7142,2,0,0,0,0,7,1,-26.9547422,13.8,4,1.1,0.9,18.4996759,0,0,0
7143,1,59.96,16.99,0,0,7,1,-45.2142696,115,5,1.1,0.9,18.4996759,0,0,0
7144,1,97.68,27.68,0,0,7,1,-40.7625271,115,4,1.1,0.9,18.4996759,0,0,0
7145,1,143.78,40.74,0,314.22,7,1,-44.8736439,115,4,1.1,0.9,18.4996759,0,0,0
7146,2,0,0,0,0,7,1,-43.6297125,13.8,4,1.1,0.9,18.4996759,0,0,0
7147,1,47.29,13.4,0,0,7,1,-42.5109928,115,3,1.1,0.9,18.4996759,0,0,0
7148,1,59.46,16.85,0,0,7,1,-44.3926345,115,3,1.1,0.9,18.4996759,0,0,0
7149,1,12.25,3.47,0,0,7,1,-36.4659279,115,6,1.1,0.9,18.4996759,0,0,0
7150,1,0,0,0,165.54,7,1,-44.0118773,230,5,1.1,0.9,18.4996759,0,0,0
7151,1,44.05,12.48,0,0,7,1,-46.1630004,115,5,1.1,0.9,18.4996759,0,0,0
7152,1,3.59,1.02,0,0,7,1,-42.6162162,115,3,1.1,0.9,18.4996759,0,0,0
7153,1,26.21,7.42,0,0,7,1,-30.0874968,115,1,1.1,0.9,18.4996759,0,0,0
7154,1,58.6,16.6,0,0,7,1,-45.1692949,115,5,1.1,0.9,18.4996759,0,0,0
7155,1,78.41,22.22,0,0,7,1,-42.9335546,115,3,1.1,0.9,18.4996759,0,0,0
7156,1,0,0,0,0,7,1,-39.7272652,230,5,1.1,0.9,18.4996759,0,0,0
7157,1,163.83,46.42,0,0,7,1,-43.0386354,115,5,1.1,0.9,18.4996759,0,0,0
7158,1,78.37,22.2,0,0,7,1,-43.7085653,115,4,1.1,0.9,18.4996759,0,0,0
7159,1,0,0,0,0,7,1,-35.3160327,500,3,1.1,0.9,18.4996759,0,0,0
7160,1,0,0,0,0,7,1,-37.8090169,230,3,1.1,0.9,18.4996759,0,0,0
7161,1,137.54,38.97,0,0,7,1,-41.2169269,115,3,1.1,0.9,18.4996759,0,0,0
7162,2,0,0,0,0,7,1,-34.3002256,18,3,1.1,0.9,18.4996759,0,0,0
7163,2,0,0,0,0,7,1,-33.738775,18,3,1.1,0.9,18.4996759,0,0,0
7164,2,0,0,0,0,7,1,-34.1728536,18,3,1.1,0.9,18.4996759,0,0,0
7165,2,0,0,0,0,7,1,-34.286918,18,3,1.1,0.9,18.4996759,0,0,0
7166,2,0,0,0,0,7,1,-33.471991,18,3,1.1,0.9,18.4996759,0,0,0
7167,2,0,0,0,0,7,1,-33.0759339,18,3,1.1,0.9,18.4996759,0,0,0
7168,2,0,0,0,0,7,1,-34.1364339,18,3,1.1,0.9,18.4996759,0,0,0
7169,2,0,0,0,0,7,1,-34.3530539,18,3,1.1,0.9,18.4996759,0,0,0
7170,2,0,0,0,0,7,1,-32.8191942,18,3,1.1,0.9,18.4996759,0,0,0
7171,1,0,0,0,0,7,1,-35.0253308,230,2,1.1,0.9,18.4996759,0,0,0
7172,1,91.12,25.82,0,0,7,1,-37.1684929,115,2,1.1,0.9,18.4996759,0,0,0
7173,1,112.54,31.89,0,0,7,1,-44.5788664,115,4,1.1,0.9,18.4996759,0,0,0
7174,1,124.67,35.32,0,0,7,1,-39.8490051,115,4,1.1,0.9,18.4996759,0,0,0
7175,1,0,0,0,0,7,1,-36.6722205,500,5,1.1,0.9,18.4996759,0,0,0
7176,1,0,0,0,0,7,1,-39.1247653,230,5,1.1,0.9,18.4996759,0,0,0
7177,1,211.63,59.96,0,0,7,1,-43.9370524,115,5,1.1,0.9,18.4996759,0,0,0
7178,1,122.49,34.71,0,0,7,1,-44.8398338,115,3,1.1,0.9,18.4996759,0,0,0
7179,1,58.29,16.52,0,0,7,1,-41.5375609,115,3,1.1,0.9,18.4996759,0,0,0
7180,1,91.45,25.91,0,0,7,1,-43.3490852,115,3,1.1,0.9,18.4996759,0,0,0
7181,1,148.98,42.21,0,0,7,1,-44.7535817,115,3,1.1,0.9,18.4996759,0,0,0
7182,1,2.07,0.59,0,0,7,1,-44.6632044,115,3,1.1,0.9,18.4996759,0,0,0
7183,1,215.91,61.17,0,452.29,7,1,-43.9217623,115,3,1.1,0.9,18.4996759,0,0,0
7184,1,0,0,0,0,7,1,-33.6357976,230,3,1.1,0.9,18.4996759,0,0,0
7185,1,168.93,47.86,0,0,7,1,-36.0900692,115,3,1.1,0.9,18.4996759,0,0,0
7186,1,0,0,0,0,7,1,-31.6230547,500,3,1.1,0.9,18.4996759,0,0,0
7187,1,0,0,0,0,7,1,-35.797486,230,3,1.1,0.9,18.4996759,0,0,0
7188,1,76.58,21.7,0,0,7,1,-40.7719189,115,3,1.1,0.9,18.4996759,0,0,0
7189,2,0,0,0,0,7,1,-31.4561418,13.8,3,1.1,0.9,18.4996759,0,0,0
7190,2,0,0,0,0,7,1,-30.1536243,13.8,3,1.1,0.9,18.4996759,0,0,0
7191,2,0,0,0,0,7,1,-31.6230547,13.8,3,1.1,0.9,18.4996759,0,0,0
7192,2,0,0,0,0,7,1,-30.8892963,13.8,3,1.1,0.9,18.4996759,0,0,0
7193,2,0,0,0,0,7,1,-31.5064722,13.8,3,1.1,0.9,18.4996759,0,0,0
7194,2,0,0,0,0,7,1,-29.6275997,13.8,3,1.1,0.9,18.4996759,0,0,0
7195,2,0,0,0,0,7,1,-29.3100207,13.8,3,1.1,0.9,18.4996759,0,0,0
7196,2,0,0,0,0,7,1,-30.3792035,13.8,3,1.1,0.9,18.4996759,0,0,0
7197,2,0,0,0,0,7,1,-30.8238141,13.8,3,1.1,0.9,18.4996759,0,0,0
7198,1,86.12,24.4,0,230.61,7,1,-44.2024575,115,5,1.1,0.9,18.4996759,0,0,0
7199,1,0,0,0,0,7,1,-35.5501462,500,5,1.1,0.9,18.4996759,0,0,0
7200,1,0,0,0,0,7,1,-39.84015,230,5,1.1,0.9,18.4996759,0,0,0
7201,1,216.79,61.42,0,0,7,1,-43.4871558,115,5,1.1,0.9,18.4996759,0,0,0
7202,1,35.93,10.18,0,0,7,1,-47.8541201,115,5,1.1,0.9,18.4996759,0,0,0
7203,1,20.55,5.82,0,0,7,1,-36.6926606,115,1,1.1,0.9,18.4996759,0,0,0
7204,1,0,0,0,0,7,1,-28.1705551,500,4,1.1,0.9,18.4996759,0,0,0
7205,1,0,0,0,0,7,1,-31.3850263,230,4,1.1,0.9,18.4996759,0,0,0
7206,1,0,0,0,0,7,1,-35.4439537,115,4,1.1,0.9,18.4996759,0,0,0
7207,2,0,0,0,0,7,1,-28.1705551,18,4,1.1,0.9,18.4996759,0,0,0
7208,2,0,0,0,0,7,1,-26.9568672,18,4,1.1,0.9,18.4996759,0,0,0
7209,2,0,0,0,0,7,1,-27.3303097,18,4,1.1,0.9,18.4996759,0,0,0
7210,2,0,0,0,0,7,1,-25.9328226,18,4,1.1,0.9,18.4996759,0,0,0
7211,2,0,0,0,0,7,1,-26.5618014,18,4,1.1,0.9,18.4996759,0,0,0
7212,2,0,0,0,0,7,1,-25.5554354,18,4,1.1,0.9,18.4996759,0,0,0
7213,1,68.5,19.41,0,0,7,1,-38.9715469,115,2,1.1,0.9,18.4996759,0,0,0
7214,1,83.89,23.77,0,0,7,1,-41.8991484,115,3,1.1,0.9,18.4996759,0,0,0
7215,1,104.88,29.72,0,0,7,1,-45.6824274,115,5,1.1,0.9,18.4996759,0,0,0
7216,1,92.56,26.23,0,0,7,1,-43.399521,115,3,1.1,0.9,18.4996759,0,0,0
7217,1,76.39,21.64,0,0,7,1,-43.4829102,115,4,1.1,0.9,18.4996759,0,0,0
7218,1,48.11,13.63,0,0,7,1,-47.5709522,115,5,1.1,0.9,18.4996759,0,0,0
7219,1,1.25,0.36,0,0,7,1,-40.3449777,115,1,1.1,0.9,18.4996759,0,0,0
7220,1,141.27,40.03,0,0,7,1,-43.4599887,115,3,1.1,0.9,18.4996759,0,0,0
7221,1,169.58,48.05,0,0,7,1,-43.1758753,115,3,1.1,0.9,18.4996759,0,0,0
7222,1,86.99,24.65,0,0,7,1,-41.9629248,115,3,1.1,0.9,18.4996759,0,0,0
7223,1,49.62,14.06,0,0,7,1,-43.3270487,115,5,1.1,0.9,18.4996759,0,0,0
7224,1,30.77,8.72,0,0,7,1,-43.6669141,115,3,1.1,0.9,18.4996759,0,0,0
7225,1,111.44,31.57,0,0,7,1,-45.3327468,115,3,1.1,0.9,18.4996759,0,0,0
7226,1,45.25,12.82,0,0,7,1,-42.6862854,115,3,1.1,0.9,18.4996759,0,0,0
7227,1,0,0,0,0,7,1,-33.3596442,500,3,1.1,0.9,18.4996759,0,0,0
7228,1,0,0,0,0,7,1,-37.7950701,230,3,1.1,0.9,18.4996759,0,0,0
7229,1,285.41,80.87,0,0,7,1,-40.2488756,115,3,1.1,0.9,18.4996759,0,0,0
7230,1,7.37,2.09,0,0,7,1,-41.8997613,115,1,1.1,0.9,18.4996759,0,0,0
7231,1,50.85,14.41,0,0,7,1,-38.7396055,115,4,1.1,0.9,18.4996759,0,0,0
7232,1,42.92,12.16,0,0,7,1,-37.910342,115,2,1.1,0.9,18.4996759,0,0,0
7233,1,33.2,9.41,0,0,7,1,-47.6524509,115,5,1.1,0.9,18.4996759,0,0,0
7234,1,77.31,21.9,0,0,7,1,-45.0400242,115,5,1.1,0.9,18.4996759,0,0,0
7235,1,151.62,42.96,0,221.03,7,1,-46.265575,115,3,1.1,0.9,18.4996759,0,0,0
7236,1,38.27,10.84,0,247.16,7,1,-44.8172499,115,5,1.1,0.9,18.4996759,0,0,0
7237,1,15.09,4.28,0,0,7,1,-42.6352273,115,1,1.1,0.9,18.4996759,0,0,0
7238,1,47.85,13.56,0,88.8,7,1,-40.2029477,115,4,1.1,0.9,18.4996759,0,0,0
7239,1,42.4,12.01,0,0,7,1,-39.3199443,115,4,1.1,0.9,18.4996759,0,0,0
